Date	Value
20040404	NA
20040405	NA
20040406	NA
20040407	NA
20040408	NA
20040409	NA
20040410	NA
20040411	NA
20040412	NA
20040413	NA
20040414	NA
20040415	NA
20040416	NA
20040417	NA
20040418	NA
20040419	NA
20040420	NA
20040421	NA
20040422	NA
20040423	NA
20040424	NA
20040425	NA
20040426	NA
20040427	NA
20040428	NA
20040429	NA
20040430	NA
20040501	NA
20040502	NA
20040503	NA
20040504	NA
20040505	NA
20040506	NA
20040507	NA
20040508	NA
20040509	NA
20040510	NA
20040511	NA
20040512	NA
20040513	NA
20040514	NA
20040515	NA
20040516	NA
20040517	NA
20040518	NA
20040519	NA
20040520	NA
20040521	NA
20040522	NA
20040523	NA
20040524	NA
20040525	NA
20040526	NA
20040527	NA
20040528	NA
20040529	NA
20040530	NA
20040531	NA
20040601	NA
20040602	NA
20040603	NA
20040604	NA
20040605	NA
20040606	NA
20040607	NA
20040608	NA
20040609	NA
20040610	NA
20040611	NA
20040612	NA
20040613	NA
20040614	NA
20040615	NA
20040616	NA
20040617	NA
20040618	NA
20040619	NA
20040620	NA
20040621	NA
20040622	NA
20040623	NA
20040624	NA
20040625	NA
20040626	NA
20040627	NA
20040628	NA
20040629	NA
20040630	NA
20040701	NA
20040702	NA
20040703	NA
20040704	NA
20040705	NA
20040706	NA
20040707	NA
20040708	NA
20040709	NA
20040710	NA
20040711	NA
20040712	NA
20040713	NA
20040714	NA
20040715	NA
20040716	NA
20040717	NA
20040718	NA
20040719	NA
20040720	NA
20040721	NA
20040722	NA
20040723	NA
20040724	NA
20040725	NA
20040726	NA
20040727	NA
20040728	NA
20040729	NA
20040730	NA
20040731	NA
20040801	NA
20040802	NA
20040803	NA
20040804	NA
20040805	NA
20040806	NA
20040807	NA
20040808	NA
20040809	NA
20040810	NA
20040811	NA
20040812	NA
20040813	NA
20040814	NA
20040815	NA
20040816	NA
20040817	NA
20040818	NA
20040819	NA
20040820	NA
20040821	NA
20040822	NA
20040823	NA
20040824	NA
20040825	NA
20040826	NA
20040827	NA
20040828	NA
20040829	NA
20040830	NA
20040831	NA
20040901	NA
20040902	NA
20040903	NA
20040904	NA
20040905	NA
20040906	NA
20040907	NA
20040908	NA
20040909	NA
20040910	NA
20040911	NA
20040912	NA
20040913	NA
20040914	NA
20040915	NA
20040916	NA
20040917	NA
20040918	NA
20040919	NA
20040920	NA
20040921	NA
20040922	NA
20040923	NA
20040924	NA
20040925	NA
20040926	NA
20040927	NA
20040928	NA
20040929	NA
20040930	NA
20041001	NA
20041002	NA
20041003	NA
20041004	NA
20041005	NA
20041006	NA
20041007	NA
20041008	NA
20041009	NA
20041010	NA
20041011	NA
20041012	NA
20041013	NA
20041014	NA
20041015	NA
20041016	NA
20041017	NA
20041018	NA
20041019	NA
20041020	NA
20041021	NA
20041022	NA
20041023	NA
20041024	NA
20041025	NA
20041026	NA
20041027	NA
20041028	NA
20041029	NA
20041030	NA
20041031	NA
20041101	NA
20041102	NA
20041103	NA
20041104	NA
20041105	NA
20041106	NA
20041107	NA
20041108	NA
20041109	NA
20041110	NA
20041111	NA
20041112	NA
20041113	NA
20041114	NA
20041115	NA
20041116	NA
20041117	NA
20041118	NA
20041119	NA
20041120	NA
20041121	NA
20041122	NA
20041123	NA
20041124	NA
20041125	NA
20041126	NA
20041127	NA
20041128	NA
20041129	NA
20041130	NA
20041201	NA
20041202	NA
20041203	NA
20041204	NA
20041205	NA
20041206	NA
20041207	NA
20041208	NA
20041209	NA
20041210	NA
20041211	NA
20041212	NA
20041213	NA
20041214	NA
20041215	NA
20041216	NA
20041217	NA
20041218	NA
20041219	NA
20041220	NA
20041221	NA
20041222	NA
20041223	NA
20041224	NA
20041225	NA
20041226	NA
20041227	NA
20041228	NA
20041229	NA
20041230	NA
20041231	NA
20050101	NA
20050102	NA
20050103	NA
20050104	NA
20050105	NA
20050106	NA
20050107	NA
20050108	NA
20050109	NA
20050110	NA
20050111	NA
20050112	NA
20050113	NA
20050114	NA
20050115	NA
20050116	NA
20050117	NA
20050118	NA
20050119	NA
20050120	NA
20050121	NA
20050122	NA
20050123	NA
20050124	NA
20050125	NA
20050126	NA
20050127	NA
20050128	NA
20050129	NA
20050130	NA
20050131	NA
20050201	NA
20050202	NA
20050203	NA
20050204	NA
20050205	NA
20050206	NA
20050207	NA
20050208	NA
20050209	NA
20050210	NA
20050211	NA
20050212	NA
20050213	NA
20050214	NA
20050215	NA
20050216	NA
20050217	NA
20050218	NA
20050219	NA
20050220	NA
20050221	NA
20050222	NA
20050223	NA
20050224	NA
20050225	NA
20050226	NA
20050227	NA
20050228	NA
20050301	NA
20050302	NA
20050303	NA
20050304	NA
20050305	NA
20050306	NA
20050307	NA
20050308	NA
20050309	NA
20050310	NA
20050311	NA
20050312	NA
20050313	NA
20050314	NA
20050315	NA
20050316	NA
20050317	NA
20050318	NA
20050319	NA
20050320	NA
20050321	NA
20050322	NA
20050323	NA
20050324	NA
20050325	NA
20050326	NA
20050327	NA
20050328	NA
20050329	NA
20050330	NA
20050331	NA
20050401	NA
20050402	NA
20050403	NA
20050404	NA
20050405	NA
20050406	NA
20050407	NA
20050408	NA
20050409	NA
20050410	NA
20050411	NA
20050412	NA
20050413	NA
20050414	NA
20050415	NA
20050416	NA
20050417	NA
20050418	NA
20050419	NA
20050420	NA
20050421	NA
20050422	NA
20050423	NA
20050424	NA
20050425	NA
20050426	NA
20050427	NA
20050428	NA
20050429	NA
20050430	NA
20050501	NA
20050502	NA
20050503	NA
20050504	NA
20050505	NA
20050506	NA
20050507	NA
20050508	NA
20050509	NA
20050510	NA
20050511	NA
20050512	NA
20050513	NA
20050514	NA
20050515	NA
20050516	NA
20050517	NA
20050518	NA
20050519	NA
20050520	NA
20050521	NA
20050522	NA
20050523	NA
20050524	NA
20050525	NA
20050526	NA
20050527	NA
20050528	NA
20050529	NA
20050530	NA
20050531	NA
20050601	NA
20050602	NA
20050603	NA
20050604	NA
20050605	NA
20050606	NA
20050607	NA
20050608	NA
20050609	NA
20050610	NA
20050611	NA
20050612	NA
20050613	NA
20050614	NA
20050615	NA
20050616	NA
20050617	NA
20050618	NA
20050619	NA
20050620	NA
20050621	NA
20050622	NA
20050623	NA
20050624	NA
20050625	NA
20050626	NA
20050627	NA
20050628	NA
20050629	NA
20050630	NA
20050701	NA
20050702	NA
20050703	NA
20050704	NA
20050705	NA
20050706	NA
20050707	NA
20050708	NA
20050709	NA
20050710	NA
20050711	NA
20050712	NA
20050713	NA
20050714	NA
20050715	NA
20050716	NA
20050717	NA
20050718	NA
20050719	NA
20050720	NA
20050721	NA
20050722	NA
20050723	NA
20050724	NA
20050725	NA
20050726	NA
20050727	NA
20050728	NA
20050729	NA
20050730	NA
20050731	NA
20050801	NA
20050802	NA
20050803	NA
20050804	NA
20050805	NA
20050806	NA
20050807	NA
20050808	NA
20050809	NA
20050810	NA
20050811	NA
20050812	NA
20050813	NA
20050814	NA
20050815	NA
20050816	NA
20050817	NA
20050818	NA
20050819	NA
20050820	NA
20050821	NA
20050822	NA
20050823	NA
20050824	NA
20050825	NA
20050826	NA
20050827	NA
20050828	NA
20050829	NA
20050830	NA
20050831	NA
20050901	NA
20050902	NA
20050903	NA
20050904	NA
20050905	NA
20050906	NA
20050907	NA
20050908	NA
20050909	NA
20050910	NA
20050911	NA
20050912	NA
20050913	NA
20050914	NA
20050915	NA
20050916	NA
20050917	NA
20050918	NA
20050919	NA
20050920	NA
20050921	NA
20050922	NA
20050923	NA
20050924	NA
20050925	NA
20050926	NA
20050927	NA
20050928	NA
20050929	NA
20050930	NA
20051001	NA
20051002	NA
20051003	NA
20051004	NA
20051005	NA
20051006	NA
20051007	NA
20051008	NA
20051009	NA
20051010	NA
20051011	NA
20051012	NA
20051013	NA
20051014	13.7333333333333
20051015	15.05
20051016	16.075
20051017	16.6916666666667
20051018	17.6416666666667
20051019	NA
20051020	NA
20051021	17.9866666666667
20051022	17.0294117647059
20051023	16.6086956521739
20051024	13.9791666666667
20051025	14.6473684210526
20051026	14.3619047619048
20051027	NA
20051028	16.5958333333333
20051029	15.7458333333333
20051030	16.5291666666667
20051031	17.3958333333333
20051101	16.7947368421053
20051102	18.2
20051103	17.7
20051104	17.3666666666667
20051105	17.4260869565217
20051106	17.156
20051107	17.2875
20051108	13.26
20051109	NA
20051110	NA
20051111	NA
20051112	NA
20051113	NA
20051114	NA
20051115	NA
20051116	NA
20051117	NA
20051118	NA
20051119	29.2411764705882
20051120	27.0083333333333
20051121	25.8
20051122	27.7458333333333
20051123	27.5434782608696
20051124	25.868
20051125	23.825
20051126	27.5782608695652
20051127	27.1478260869565
20051128	26.7173913043478
20051129	26.8291666666667
20051130	27.1208333333333
20051201	27.0416666666667
20051202	27.075
20051203	26.925
20051204	26.6416666666667
20051205	27.0666666666667
20051206	27.4083333333333
20051207	27.225
20051208	26.6782608695652
20051209	27.064
20051210	26.6208333333333
20051211	23.9521739130435
20051212	26.872
20051213	27.3208333333333
20051214	26.6125
20051215	26.7318181818182
20051216	27.3863636363636
20051217	26.504347826087
20051218	27.0166666666667
20051219	26.2083333333333
20051220	25.8695652173913
20051221	26.1125
20051222	26.3458333333333
20051223	26.8083333333333
20051224	26.9652173913043
20051225	26.856
20051226	26.1086956521739
20051227	26.2166666666667
20051228	26.0347826086957
20051229	25.4782608695652
20051230	25.3291666666667
20051231	25.3695652173913
20060101	25.9695652173913
20060102	26.1875
20060103	26.7583333333333
20060104	27.3541666666667
20060105	25.6708333333333
20060106	25.7434782608696
20060107	26.3583333333333
20060108	26.575
20060109	25.85
20060110	25.8916666666667
20060111	26.1857142857143
20060112	26.8541666666667
20060113	27.0708333333333
20060114	27.7041666666667
20060115	28.3958333333333
20060116	27.5583333333333
20060117	27.6391304347826
20060118	NA
20060119	26.4304347826087
20060120	26.3625
20060121	27.2833333333333
20060122	28.7125
20060123	28.325
20060124	28.2833333333333
20060125	27.1695652173913
20060126	27.488
20060127	26.2791666666667
20060128	25.1208333333333
20060129	24.4333333333333
20060130	26.9652173913043
20060131	27.525
20060201	27.1916666666667
20060202	27.8347826086957
20060203	27.9083333333333
20060204	27.7565217391304
20060205	26.775
20060206	21.8909090909091
20060207	NA
20060208	NA
20060209	NA
20060210	29.5066666666667
20060211	27.1791666666667
20060212	27.4583333333333
20060213	27.5
20060214	27.94
20060215	27.0083333333333
20060216	27.1416666666667
20060217	27.5958333333333
20060218	26.2958333333333
20060219	27.4291666666667
20060220	26.8583333333333
20060221	25.235
20060222	27.9625
20060223	28.9583333333333
20060224	28.1125
20060225	27.6791666666667
20060226	27.8625
20060227	28.504347826087
20060228	28.0916666666667
20060301	28.7
20060302	27.64
20060303	30.0583333333333
20060304	29.8375
20060305	28.4791666666667
20060306	26.425
20060307	26.1416666666667
20060308	26.5727272727273
20060309	24.45
20060310	26.695652173913
20060311	26.9541666666667
20060312	26.9625
20060313	27.2875
20060314	27.1291666666667
20060315	28.7458333333333
20060316	27.2583333333333
20060317	26.95
20060318	27.6083333333333
20060319	28.1125
20060320	25.2833333333333
20060321	26.0782608695652
20060322	25.6583333333333
20060323	26.5208333333333
20060324	28.1916666666667
20060325	28.0541666666667
20060326	25.0291666666667
20060327	24.6333333333333
20060328	26.5913043478261
20060329	27.8958333333333
20060330	27.3458333333333
20060331	27.8458333333333
20060401	28.947619047619
20060402	NA
20060403	NA
20060404	NA
20060405	NA
20060406	NA
20060407	NA
20060408	NA
20060409	28.1458333333333
20060410	28.1333333333333
20060411	28.2391304347826
20060412	28.5208333333333
20060413	24.5541666666667
20060414	24.9208333333333
20060415	26.15
20060416	27.804347826087
20060417	25.5833333333333
20060418	27.5375
20060419	27.1416666666667
20060420	28.2347826086957
20060421	28.2666666666667
20060422	28.7291666666667
20060423	25.3666666666667
20060424	27.1541666666667
20060425	27.4458333333333
20060426	24.8083333333333
20060427	27
20060428	25.725
20060429	26.3291666666667
20060430	27.2458333333333
20060501	27.9666666666667
20060502	27.4625
20060503	24.7541666666667
20060504	26.3083333333333
20060505	25.7083333333333
20060506	24.65
20060507	26.0333333333333
20060508	26.4416666666667
20060509	25.925
20060510	25.9625
20060511	25.4125
20060512	26.625
20060513	27.4958333333333
20060514	27.3708333333333
20060515	26.2958333333333
20060516	26.6826086956522
20060517	26.447619047619
20060518	25.4875
20060519	24.3958333333333
20060520	21.52
20060521	NA
20060522	NA
20060523	27.3
20060524	24.4782608695652
20060525	27.1041666666667
20060526	25.7625
20060527	26.5666666666667
20060528	26.5291666666667
20060529	24.4
20060530	28.0458333333333
20060531	27.1416666666667
20060601	25.5208333333333
20060602	26.5
20060603	26.204347826087
20060604	27.5416666666667
20060605	26.4
20060606	27.3416666666667
20060607	25.9875
20060608	23.7958333333333
20060609	25.0583333333333
20060610	26.1875
20060611	25.3375
20060612	NA
20060613	26.5695652173913
20060614	23.5652173913043
20060615	25.8090909090909
20060616	27.4826086956522
20060617	26.7347826086957
20060618	26.8458333333333
20060619	26.35
20060620	27.4458333333333
20060621	25.4375
20060622	24.8083333333333
20060623	27.3666666666667
20060624	27.2958333333333
20060625	25.6
20060626	26.05
20060627	26.1541666666667
20060628	26.125
20060629	26.9208333333333
20060630	27.9458333333333
20060701	28.0125
20060702	27.4833333333333
20060703	25.1708333333333
20060704	24.9833333333333
20060705	26.0695652173913
20060706	24.475
20060707	25.8416666666667
20060708	27.1434782608696
20060709	27.7541666666667
20060710	24.5458333333333
20060711	26.2208333333333
20060712	25.7058823529412
20060713	27.55
20060714	24.7529411764706
20060715	25.12
20060716	26.0538461538462
20060717	25.095652173913
20060718	25.775
20060719	23.7846153846154
20060720	NA
20060721	27.4111111111111
20060722	24.5208333333333
20060723	26.5625
20060724	25.6869565217391
20060725	24.584
20060726	27.0125
20060727	26.1791666666667
20060728	22.95
20060729	24.8708333333333
20060730	26.8086956521739
20060731	26.7208333333333
20060801	26.0625
20060802	27.1375
20060803	26.25
20060804	25.8666666666667
20060805	27.2791666666667
20060806	27.4565217391304
20060807	24.7888888888889
20060808	26.3409090909091
20060809	27.236
20060810	27.4173913043478
20060811	22.7619047619048
20060812	24.2708333333333
20060813	27.7125
20060814	28.925
20060815	28.1333333333333
20060816	25.0916666666667
20060817	26.3772727272727
20060818	26.95
20060819	25.3416666666667
20060820	24.8875
20060821	26.65
20060822	26.15
20060823	27.8708333333333
20060824	25.2958333333333
20060825	25.9833333333333
20060826	27.3083333333333
20060827	27.5708333333333
20060828	26.525
20060829	26.2041666666667
20060830	25.9
20060831	27.4166666666667
20060901	28.1166666666667
20060902	28.5041666666667
20060903	29.2291666666667
20060904	25.975
20060905	27.0208333333333
20060906	26.9916666666667
20060907	26.4208333333333
20060908	26.3666666666667
20060909	28.1708333333333
20060910	27.447619047619
20060911	25.3166666666667
20060912	26.4208333333333
20060913	27.4791666666667
20060914	28.3173913043478
20060915	28.475
20060916	24.875
20060917	25.895652173913
20060918	25.4478260869565
20060919	27.2545454545455
20060920	28.3782608695652
20060921	28.7260869565217
20060922	28.11
20060923	27.8652173913043
20060924	26.375
20060925	26.6458333333333
20060926	27.352380952381
20060927	28.9083333333333
20060928	28.9
20060929	27.0434782608696
20060930	28.0260869565217
20061001	26.7875
20061002	26.8791666666667
20061003	27.0583333333333
20061004	27.4541666666667
20061005	27.7391304347826
20061006	28.3583333333333
20061007	29.2869565217391
20061008	27.5791666666667
20061009	25.3541666666667
20061010	28.3833333333333
20061011	26.6952380952381
20061012	28.4083333333333
20061013	28.8789473684211
20061014	28.89375
20061015	27.3
20061016	27.8434782608696
20061017	26.2260869565217
20061018	27.4291666666667
20061019	26.8083333333333
20061020	25.6458333333333
20061021	26.4391304347826
20061022	28.1583333333333
20061023	24.9708333333333
20061024	22.4888888888889
20061025	28.25
20061026	26.6166666666667
20061027	27.0818181818182
20061028	28.2083333333333
20061029	28.0458333333333
20061030	28.947619047619
20061031	28.6916666666667
20061101	27.9041666666667
20061102	27.5260869565217
20061103	28.1695652173913
20061104	27.8958333333333
20061105	28.4
20061106	28.4782608695652
20061107	27.9416666666667
20061108	27.6625
20061109	26.3272727272727
20061110	NA
20061111	NA
20061112	NA
20061113	23.8695652173913
20061114	26.4375
20061115	25.5086956521739
20061116	26.9791666666667
20061117	24.55
20061118	22.9888888888889
20061119	NA
20061120	NA
20061121	NA
20061122	25.1333333333333
20061123	27.9291666666667
20061124	27.8958333333333
20061125	27.4666666666667
20061126	28.25
20061127	27.7235294117647
20061128	27.2047619047619
20061129	26.3954545454545
20061130	29.0176470588235
20061201	27.6458333333333
20061202	27.3130434782609
20061203	27.7916666666667
20061204	26.8708333333333
20061205	27.5666666666667
20061206	27.9153846153846
20061207	NA
20061208	NA
20061209	28.2272727272727
20061210	27.5958333333333
20061211	26.9333333333333
20061212	26.8166666666667
20061213	26.7136363636364
20061214	27.0260869565217
20061215	28.1571428571429
20061216	28.0052631578947
20061217	25.7428571428571
20061218	27.2608695652174
20061219	27.4652173913043
20061220	27.9954545454545
20061221	29.2666666666667
20061222	27.225
20061223	25.5875
20061224	26.6291666666667
20061225	26.8913043478261
20061226	26.908
20061227	26.65
20061228	27.3083333333333
20061229	27.5916666666667
20061230	26.625
20061231	27.0333333333333
20070101	27.8166666666667
20070102	27.5291666666667
20070103	27.1727272727273
20070104	26.6083333333333
20070105	26.9045454545455
20070106	26.5375
20070107	26.4166666666667
20070108	26.847619047619
20070109	28.3473684210526
20070110	27.8625
20070111	28.2625
20070112	28.0041666666667
20070113	27.3791666666667
20070114	28.2375
20070115	27.6541666666667
20070116	27.5590909090909
20070117	27.5875
20070118	28.4041666666667
20070119	27.7
20070120	28.1260869565217
20070121	28.1304347826087
20070122	28.125
20070123	28.1833333333333
20070124	28.0583333333333
20070125	28.0041666666667
20070126	27.9083333333333
20070127	28.3458333333333
20070128	28.6958333333333
20070129	28.7583333333333
20070130	28.775
20070131	28.6208333333333
20070201	27.6875
20070202	27.6
20070203	27.4125
20070204	28.5565217391304
20070205	28.14
20070206	27.6565217391304
20070207	27.7791666666667
20070208	28.2565217391304
20070209	28.2708333333333
20070210	28.5208333333333
20070211	29.2208333333333
20070212	29.0166666666667
20070213	28.7875
20070214	29.25
20070215	29.7958333333333
20070216	29.3791666666667
20070217	29.8625
20070218	30.0708333333333
20070219	29.4541666666667
20070220	29.1347826086957
20070221	29.05
20070222	28.3125
20070223	27.9565217391304
20070224	30.2291666666667
20070225	25.6875
20070226	28.95
20070227	29.65
20070228	30.1083333333333
20070301	28.6083333333333
20070302	29.5473684210526
20070303	29.875
20070304	28.8833333333333
20070305	29.0541666666667
20070306	29.1666666666667
20070307	29.675
20070308	29.4625
20070309	27.8047619047619
20070310	28.6086956521739
20070311	29.9625
20070312	29.0416666666667
20070313	29.4125
20070314	30.0823529411765
20070315	31.4777777777778
20070316	29.3
20070317	25.6
20070318	NA
20070319	NA
20070320	30.1611111111111
20070321	30.1125
20070322	30.24
20070323	32.3
20070324	30.3291666666667
20070325	25.175
20070326	27.2875
20070327	27.4125
20070328	28.9208333333333
20070329	24.7130434782609
20070330	28.3333333333333
20070331	26.6458333333333
20070401	27.0375
20070402	26.1875
20070403	26.0541666666667
20070404	26.9130434782609
20070405	26.3666666666667
20070406	24.8125
20070407	NA
20070408	NA
20070409	NA
20070410	NA
20070411	NA
20070412	NA
20070413	NA
20070414	NA
20070415	NA
20070416	NA
20070417	NA
20070418	NA
20070419	NA
20070420	NA
20070421	NA
20070422	NA
20070423	NA
20070424	NA
20070425	NA
20070426	NA
20070427	NA
20070428	NA
20070429	NA
20070430	NA
20070501	NA
20070502	NA
20070503	NA
20070504	NA
20070505	NA
20070506	NA
20070507	NA
20070508	NA
20070509	NA
20070510	NA
20070511	NA
20070512	NA
20070513	NA
20070514	NA
20070515	NA
20070516	NA
20070517	NA
20070518	NA
20070519	NA
20070520	NA
20070521	NA
20070522	NA
20070523	NA
20070524	NA
20070525	NA
20070526	NA
20070527	NA
20070528	NA
20070529	NA
20070530	NA
20070531	NA
20070601	NA
20070602	NA
20070603	NA
20070604	NA
20070605	NA
20070606	NA
20070607	NA
20070608	NA
20070609	NA
20070610	NA
20070611	NA
20070612	NA
20070613	NA
20070614	NA
20070615	NA
20070616	NA
20070617	NA
20070618	NA
20070619	NA
20070620	NA
20070621	NA
20070622	NA
20070623	NA
20070624	NA
20070625	NA
20070626	NA
20070627	NA
20070628	NA
20070629	NA
20070630	NA
20070701	NA
20070702	NA
20070703	NA
20070704	NA
20070705	NA
20070706	NA
20070707	NA
20070708	NA
20070709	NA
20070710	NA
20070711	NA
20070712	NA
20070713	NA
20070714	NA
20070715	NA
20070716	NA
20070717	NA
20070718	NA
20070719	NA
20070720	NA
20070721	NA
20070722	NA
20070723	NA
20070724	NA
20070725	NA
20070726	NA
20070727	NA
20070728	NA
20070729	NA
20070730	NA
20070731	NA
20070801	NA
20070802	NA
20070803	NA
20070804	NA
20070805	NA
20070806	NA
20070807	NA
20070808	NA
20070809	NA
20070810	NA
20070811	NA
20070812	NA
20070813	NA
20070814	NA
20070815	NA
20070816	NA
20070817	NA
20070818	NA
20070819	NA
20070820	NA
20070821	NA
20070822	NA
20070823	NA
20070824	NA
20070825	NA
20070826	NA
20070827	NA
20070828	NA
20070829	NA
20070830	NA
20070831	NA
20070901	NA
20070902	NA
20070903	NA
20070904	NA
20070905	NA
20070906	NA
20070907	NA
20070908	NA
20070909	NA
20070910	NA
20070911	NA
20070912	NA
20070913	NA
20070914	NA
20070915	NA
20070916	NA
20070917	NA
20070918	NA
20070919	NA
20070920	NA
20070921	NA
20070922	NA
20070923	NA
20070924	NA
20070925	NA
20070926	NA
20070927	NA
20070928	NA
20070929	NA
20070930	NA
20071001	NA
20071002	NA
20071003	NA
20071004	NA
20071005	NA
20071006	NA
20071007	NA
20071008	NA
20071009	NA
20071010	NA
20071011	NA
20071012	NA
20071013	NA
20071014	NA
20071015	NA
20071016	NA
20071017	NA
20071018	NA
20071019	NA
20071020	NA
20071021	NA
20071022	NA
20071023	NA
20071024	NA
20071025	NA
20071026	NA
20071027	NA
20071028	NA
20071029	NA
20071030	NA
20071031	NA
20071101	NA
20071102	NA
20071103	NA
20071104	NA
20071105	NA
20071106	NA
20071107	NA
20071108	NA
20071109	NA
20071110	NA
20071111	NA
20071112	NA
20071113	NA
20071114	NA
20071115	NA
20071116	NA
20071117	NA
20071118	NA
20071119	NA
20071120	NA
20071121	NA
20071122	NA
20071123	NA
20071124	NA
20071125	NA
20071126	NA
20071127	NA
20071128	NA
20071129	NA
20071130	NA
20071201	NA
20071202	NA
20071203	NA
20071204	NA
20071205	NA
20071206	NA
20071207	NA
20071208	NA
20071209	NA
20071210	NA
20071211	NA
20071212	NA
20071213	NA
20071214	NA
20071215	NA
20071216	NA
20071217	NA
20071218	NA
20071219	NA
20071220	NA
20071221	NA
20071222	NA
20071223	NA
20071224	NA
20071225	NA
20071226	NA
20071227	NA
20071228	NA
20071229	NA
20071230	NA
20071231	NA
20080101	NA
20080102	NA
20080103	NA
20080104	NA
20080105	NA
20080106	NA
20080107	NA
20080108	NA
20080109	NA
20080110	NA
20080111	NA
20080112	NA
20080113	NA
20080114	NA
20080115	NA
20080116	NA
20080117	NA
20080118	NA
20080119	NA
20080120	NA
20080121	NA
20080122	NA
20080123	NA
20080124	NA
20080125	NA
20080126	NA
20080127	NA
20080128	NA
20080129	NA
20080130	NA
20080131	NA
20080201	NA
20080202	NA
20080203	NA
20080204	NA
20080205	NA
20080206	NA
20080207	NA
20080208	NA
20080209	NA
20080210	NA
20080211	NA
20080212	NA
20080213	NA
20080214	NA
20080215	NA
20080216	NA
20080217	NA
20080218	NA
20080219	NA
20080220	NA
20080221	NA
20080222	NA
20080223	NA
20080224	NA
20080225	NA
20080226	NA
20080227	NA
20080228	NA
20080229	NA
20080301	NA
20080302	NA
20080303	NA
20080304	NA
20080305	NA
20080306	NA
20080307	NA
20080308	NA
20080309	NA
20080310	NA
20080311	NA
20080312	NA
20080313	NA
20080314	NA
